LE_at_birth,Access_to_Electricity,Gender_Development_Index,Human_Development_Index,Gender_Inequality_Index
74.25,100.0,0.971,0.743,0.479
79.689,75.7,0.872,0.69,0.463
70.037,87.6,0.945,0.75,0.479
61.761,13.8,0.867,0.461,0.574
74.84634146,99.9,0.996,0.809,0.153
77.966,97.8,0.989,0.83,0.177
61.459,71.5,0.957,0.662,0.526
71.56097561,95.3,0.966,0.766,0.363
65.47097561,98.0,1.05,0.761,0.447
55.491,8.7,0.67,0.406,0.502
77.81,100.0,0.963,0.77,0.678
56.773,18.9,0.841,0.441,0.671
60.027,53.00352097,0.811,0.414,0.636
79.4902439,100.0,0.952,0.851,0.153
54.596,4.7,0.804,0.364,0.665
70.34,87.4,0.937,0.636,0.498
69.097,54.7,0.858,0.555,0.561
66.416,95.0,0.97,0.674,0.513
73.95853659,100.0,0.986,0.794,0.406
77.20731707,100.0,0.991,0.865,0.238
80.49756098,100.0,0.963,0.912,0.048
42.538,31.4,0.923,0.444,0.587
72.475,92.3,0.973,0.696,0.478
48.232,3.5,0.715,0.325,0.748
55.569,24.8,0.783,0.459,0.65
66.201,92.2,0.979,0.697,0.407
66.028,98.5,0.864,0.606,0.372
69.67,99.0,0.956,0.702,0.657
71.076,100.0,0.974,0.768,0.369
70.67707317,99.0,0.915,0.735,0.311
73.24,99.7,0.947,0.695,0.533
55.596,11.4,0.894,0.436,0.611
51.547,11.6,0.881,0.444,0.642
68.18536585,100.0,0.959,0.502,0.371
79.15853659,98.0,0.97,0.77,0.364
77.48780488,100.0,0.985,0.898,0.141
67.401,99.5,0.938,0.715,0.229
77.863,99.1,0.927,0.727,0.522
73.135,91.0,0.964,0.625,0.305
54.043,80.6,0.903,0.63,0.595
49.487,24.8,0.862,0.459,0.623
44.502,35.6,0.879,0.446,0.628
58.361,15.1,0.541,0.4,0.748
56.644,29.4,0.844,0.447,0.636
76.621,99.4,0.94,0.711,0.31
76.683,100.0,0.909,0.895,0.584
73.41219512,96.7,0.99,0.802,0.373
71.792,99.8,1.033,0.707,0.386
80.84146341,100.0,0.984,0.911,0.135
79.33170732,100.0,0.963,0.724,0.129
67.562,99.1,0.972,0.672,0.285
53.023,34.8,0.86,0.502,0.57
78.9804878,100.0,0.967,0.902,0.103
57.125,26.1,0.878,0.457,0.654
53.092,14.29,0.835,0.331,0.641
67.299,44.2,0.809,0.518,0.644
77.083,100.0,0.978,0.762,0.248
76.931,100.0,0.96,0.803,0.34
75.42,99.9,0.916,0.691,0.271
68.85121951,100.0,1.021,0.75,0.164
69.376,83.5,0.926,0.664,0.49
65.88,68.3,0.92,0.635,0.545
71.746,97.1,0.986,0.698,0.471
74.89,99.9,1.003,0.794,0.342
64.057,100.0,0.949,0.604,0.415
46.433,6.2,0.746,0.342,0.709
81.54390244,100.0,0.982,0.785,0.133
78.81,100.0,0.982,0.865,0.079
78.016,100.0,0.969,0.795,0.37
74.111,97.9,0.933,0.801,0.26
51.824,55.3,0.808,0.456,0.669
55.023,47.2,0.835,0.475,0.651
73.081,96.8,0.99,0.696,0.488
78.505,99.1,1.018,0.74,0.348
71.516,100.0,0.956,0.741,0.328
78.101,100.0,0.954,0.834,0.142
75.92439024,100.0,0.966,0.844,0.152
78.93170732,100.0,0.958,0.914,0.14
77.84390244,100.0,0.958,0.911,0.129
70.875,90.1,0.955,0.706,0.489
72.061,100.0,0.81,0.685,0.551
68.779,99.4,0.947,0.823,0.575
80.17073171,100.0,0.974,0.85,0.215
72.56829268,96.5,1.038,0.747,0.225
54.008,28.4,0.767,0.45,0.667
78.81707317,100.0,1.0,0.905,0.083
66.632,81.6,0.939,0.702,0.435
80.16341463,100.0,0.983,0.866,0.157
62.675,81.6,0.894,0.668,0.605
79.04878049,100.0,0.978,0.895,0.202
71.13,97.9,1.0,0.738,0.458
72.567,36.4,0.878,0.533,0.573
53.869,20.2,0.783,0.387,0.628
78.96585366,100.0,0.956,0.855,0.089
69.168,78.3,0.899,0.574,0.525
65.132,77.5,0.942,0.622,0.526
70.104,100.0,0.835,0.801,0.47
75.24463415,99.9,0.975,0.802,0.158
72.64878049,99.9,0.997,0.806,0.262
58.348,84.8,0.899,0.632,0.544
64.996,68.8,0.906,0.59,0.414
78.94390244,100.0,0.982,0.888,0.187
70.844,98.4,0.868,0.717,0.513
64.844,97.4,0.778,0.606,0.665
81.50243902,100.0,0.984,0.901,0.107
78.74146341,100.0,0.959,0.866,0.136
80.78292683,100.0,0.962,0.868,0.075
71.044,88.0,0.989,0.69,0.436
74.193,99.0,0.863,0.716,0.519
81.95512195,100.0,0.961,0.889,0.142
72.555,100.0,1.015,0.755,0.349
57.344,24.5,0.885,0.452,0.647
64.293,100.0,0.869,0.435,0.571
78.16829268,100.0,0.931,0.86,0.1
76.903,100.0,1.005,0.882,0.36
71.592,100.0,0.939,0.735,0.246
72.118,78.1,0.959,0.71,0.435
45.891,9.6,0.984,0.448,0.576
71.25365854,100.0,1.024,0.817,0.191
79.43170732,100.0,0.981,0.871,0.133
71.35609756,99.7,0.993,0.808,0.25
68.704,78.6,0.928,0.567,0.558
68.169,98.6,0.993,0.695,0.287
60.57,16.0,0.906,0.518,0.629
74.751,90.9,0.909,0.684,0.386
74.376,100.0,0.939,0.733,0.426
73.69756098,99.1,0.928,0.699,0.209
54.003,18.2,0.806,0.366,0.665
79.3,100.0,0.923,0.832,0.237
64.879,86.2,1.037,0.823,0.525
51.561,32.3,0.906,0.452,0.579
61.656,18.2,0.845,0.49,0.629
72.43219512,99.0,0.928,0.719,0.456
53.092,6.6,0.881,0.406,0.651
74.5804878,98.7,0.939,0.732,0.284
51.787,39.6,0.951,0.555,0.513
53.59,7.1,0.75,0.298,0.697
49.297,17.0,0.84,0.469,0.689
65.561,100.0,0.934,0.588,0.525
69.29804878,100.0,0.962,0.756,0.217
74.90243902,100.0,0.989,0.931,0.131
65.457,40.3,0.852,0.495,0.643
79.85121951,100.0,0.976,0.912,0.172
74.19,100.0,0.882,0.745,0.499
62.466,19.6,0.9,0.484,0.633
73.709,99.0,0.991,0.749,0.476
67.895,74.0,0.936,0.686,0.462
70.24,79.8,0.945,0.658,0.38
61.801,14.1,0.874,0.466,0.672
74.99512195,99.8,0.996,0.815,0.311
75.892,100.0,0.99,0.806,0.165
70.527,94.7,0.947,0.762,0.538
71.91219512,95.6,1.021,0.756,0.362
65.5297561,98.0,1.05,0.764,0.364
61.105,4.8,0.891,0.422,0.748
74.588,100.0,0.988,0.78,0.096
57.279,34.2,0.847,0.448,0.647
60.915,40.8,0.879,0.515,0.633
79.9902439,100.0,0.96,0.875,0.151
48.237,11.3,0.81,0.372,0.65
69.905,87.5,0.937,0.787,0.494
63.709,55.8,0.863,0.531,0.593
67.002,94.9,0.982,0.683,0.49
81.382,99.9,0.987,0.803,0.192
77.61219512,100.0,0.989,0.723,0.153
80.54634146,100.0,0.987,0.902,0.047
54.596,34.2,0.848,0.446,0.587
73.498,92.0,0.948,0.64,0.523
48.312,5.7,0.715,0.327,0.745
55.962,26.5,0.785,0.458,0.64
73.82,92.8,0.976,0.706,0.394
66.514,99.3,0.887,0.612,0.341
66.068,99.5,0.949,0.66,0.333
62.328,71.5,0.887,0.394,0.52
69.768,89.0,0.956,0.702,0.453
66.531,95.0,0.978,0.897,0.367
74.764,99.2,0.875,0.694,0.317
73.534,99.7,0.856,0.7,0.531
56.299,13.8,0.873,0.374,0.596
52.976,8.9,0.893,0.467,0.587
73.62439024,99.9,0.956,0.743,0.23
76.194,98.0,1.011,0.768,0.432
77.48780488,100.0,0.987,0.9,0.256
67.49,99.4,0.935,0.714,0.263
72.782,99.9,0.99,0.721,0.489
54.495,96.1,0.967,0.633,0.445
72.985,99.3,0.936,0.694,0.454
50.659,23.3,0.865,0.472,0.617
44.768,36.1,0.929,0.448,0.728
58.684,33.5,0.659,0.409,0.749
52.369,30.5,0.841,0.459,0.628
76.816,99.4,0.987,0.718,0.285
75.41219512,100.0,0.954,0.827,0.311
75.433,97.0,0.994,0.787,0.369
71.987,99.1,0.943,0.721,0.376
81.04146341,100.0,0.968,0.914,0.104
81.78780488,88.1,0.963,0.893,0.119
69.264,100.0,0.974,0.692,0.108
53.869,49.0,0.877,0.495,0.655
81.45682927,100.0,0.967,0.905,0.102
57.456,27.9,0.803,0.464,0.65
53.742,11.6,0.803,0.339,0.737
62.977,50.0,0.812,0.524,0.637
72.61219512,91.2,0.982,0.721,0.259
77.156,100.0,0.968,0.821,0.301
76.247,100.0,0.917,0.653,0.268
83.22926829,92.1,0.937,0.762,0.158
68.896,91.0,0.981,0.68,0.478
62.943,76.2,0.917,0.638,0.54
72.037,13.9,0.989,0.701,0.485
75.068,100.0,0.989,0.744,0.338
62.829,39.7,1.019,0.618,0.667
46.851,7.8,0.75,0.345,0.697
80.54365854,100.0,0.982,0.907,0.135
81.4902439,100.0,0.967,0.914,0.073
71.371,99.4,1.001,0.796,0.367
74.504,98.2,0.803,0.65,0.258
52.355,60.2,0.81,0.484,0.667
54.856,38.8,0.837,0.496,0.498
73.468,95.7,0.974,0.729,0.407
78.514,99.1,0.959,0.747,0.306
77.179,100.0,0.955,0.761,0.315
57.066,100.0,0.866,0.645,0.133
76.52439024,100.0,0.971,0.853,0.323
79.13170732,100.0,0.958,0.917,0.105
78.09512195,100.0,0.989,0.91,0.056
69.865,91.0,0.956,0.79,0.488
72.75,98.7,0.902,0.69,0.545
68.977,99.0,0.965,0.647,0.419
80.82195122,100.0,0.976,0.856,0.125
72.69146341,100.0,1.019,0.847,0.221
55.149,18.6,0.807,0.457,0.63
82.27560976,100.0,0.967,0.938,0.077
66.855,82.6,0.921,0.705,0.427
81.28536585,100.0,1.03,0.857,0.157
62.375,80.5,0.848,0.619,0.641
79.24878049,100.0,0.977,0.894,0.199
71.394,100.0,1.034,0.742,0.4
59.988,55.1,0.882,0.54,0.587
57.938,22.8,0.788,0.394,0.656
53.371,14.5,0.838,0.417,0.659
79.43902439,100.0,0.958,0.863,0.176
62.293,99.6,0.902,0.581,0.574
65.667,73.4,0.942,0.631,0.534
67.742,71.3,0.957,0.581,0.474
73.0804878,99.8,0.977,0.691,0.25
73.09756098,99.9,0.982,0.814,0.22
69.9,90.6,0.996,0.639,0.542
70.655,100.0,0.79,0.543,0.61
79.627,100.0,0.982,0.891,0.181
76.903,98.4,1.008,0.76,0.16
63.587,97.6,0.798,0.592,0.62
81.15853659,100.0,0.982,0.904,0.107
80.55365854,100.0,0.972,0.859,0.157
81.28292683,100.0,0.963,0.802,0.08
71.199,100.0,0.99,0.706,0.434
73.145,100.0,0.852,0.722,0.514
82.32195122,100.0,0.984,0.892,0.138
69.19,100.0,1.017,0.752,0.4
54.101,73.5,0.808,0.525,0.64
67.359,27.5,0.873,0.607,0.562
78.66829268,100.0,0.932,0.866,0.104
80.70243902,100.0,1.012,0.799,0.355
71.724,88.4,0.943,0.67,0.286
71.969,82.1,1.014,0.714,0.433
42.914,9.7,0.949,0.41,0.576
63.105,99.4,1.028,0.568,0.454
82.22926829,100.0,0.978,0.885,0.126
70.86585366,99.6,1.038,0.691,0.047
69.128,73.7,0.812,0.573,0.55
68.479,98.9,0.99,0.795,0.284
44.486,16.8,0.912,0.568,0.628
71.387,91.7,0.987,0.78,0.526
74.331,99.8,0.939,0.687,0.425
73.89512195,99.0,0.925,0.77,0.184
54.615,16.6,0.818,0.407,0.642
79.43902439,100.0,0.929,0.831,0.23
73.83902439,100.0,0.952,0.776,0.229
77.442,77.0,1.039,0.637,0.4
51.961,13.0,0.867,0.364,0.66
61.891,27.0,0.846,0.465,0.667
72.472,98.3,0.935,0.726,0.392
53.238,52.5,0.887,0.415,0.643
74.164,98.8,0.94,0.764,0.278
71.106,99.4,0.962,0.845,0.277
54.596,9.3,0.755,0.306,0.695
49.73,47.6,0.838,0.591,0.532
68.725,76.3,0.937,0.567,0.533
79.69756098,100.0,0.958,0.906,0.061
80.34390244,100.0,0.99,0.937,0.074
74.164,87.1,0.863,0.691,0.633
68.25146341,14.5,0.975,0.846,0.174
74.48,99.9,0.885,0.714,0.332
63.731,84.02422333,0.919,0.561,0.614
75.785,77.0,0.974,0.754,0.477
73.172,80.2,0.936,0.691,0.455
72.037,88.9,0.989,0.659,0.553
61.917,12.4,0.874,0.469,0.687
71.979,99.8,0.996,0.82,0.159
78.4195122,100.0,0.99,0.909,0.157
70.781,79.3,0.98,0.75,0.454
76.57,100.0,0.994,0.897,0.559
72.16341463,95.9,0.978,0.77,0.358
66.72756098,98.1,1.042,0.767,0.356
58.714,11.4,0.901,0.442,0.477
74.81,100.0,0.887,0.776,0.663
60.281,30.8,0.837,0.465,0.638
61.75,36.2,0.823,0.49,0.633
80.14146341,100.0,0.981,0.881,0.129
71.56097561,12.2,0.947,0.581,0.483
70.773,100.0,0.945,0.646,0.523
73.38536585,99.6,0.949,0.746,0.313
64.398,56.9,0.872,0.411,0.601
67.571,91.0,0.893,0.691,0.486
77.145,99.9,0.963,0.812,0.146
78.08658537,100.0,0.987,0.878,0.109
80.6902439,100.0,0.982,0.67,0.047
43.12,35.2,0.915,0.46,0.582
73.35,100.0,0.806,0.449,0.501
48.286,5.1,0.72,0.327,0.743
59.62,27.9,0.786,0.464,0.63
74.938,99.1,0.891,0.67,0.409
67.013,98.6,0.975,0.661,0.17
66.499,100.0,0.997,0.764,0.246
73.66,100.0,0.892,0.744,0.499
69.894,92.3,0.955,0.703,0.45
71.256,100.0,0.974,0.767,0.118
74.921,99.1,0.942,0.7,0.309
73.845,99.3,0.939,0.71,0.492
58.625,17.7,0.902,0.456,0.592
54.369,17.0,0.909,0.466,0.57
81.49268293,100.0,1.024,0.751,0.333
76.362,98.5,0.95,0.768,0.359
77.68780488,100.0,0.981,0.859,0.223
67.891,99.5,0.934,0.737,0.437
74.615,99.3,0.999,0.732,0.489
73.319,99.4,0.985,0.641,0.299
54.278,59.8,0.949,0.637,0.421
51.795,33.84919357,0.871,0.457,0.406
66.072,32.0,0.969,0.452,0.59
59.111,38.4,0.587,0.424,0.752
73.474,91.8,0.812,0.475,0.184
77.549,100.0,0.947,0.65,0.499
79.246,100.0,0.944,0.831,0.145
75.006,97.2,0.955,0.817,0.367
71.13,99.2,0.97,0.738,0.331
81.29268293,86.7,0.969,0.907,0.134
80.1804878,100.0,0.962,0.896,0.114
73.621,99.5,0.947,0.706,0.353
54.727,4.7,0.882,0.372,0.552
79.78292683,100.0,0.966,0.908,0.101
57.675,28.0,0.808,0.472,0.638
54.375,12.0,0.819,0.334,0.654
65.614,64.3,0.874,0.527,0.634
72.66341463,91.7,0.989,0.774,0.243
77.634,100.0,0.975,0.807,0.261
76.182,97.3,0.928,0.707,0.267
83.22926829,92.6,1.019,0.773,0.158
70.655,91.7,0.94,0.49,0.407
65.027,98.1,0.927,0.645,0.538
72.365,98.1,0.99,0.704,0.465
75.342,91.0,1.006,0.786,0.338
61.459,41.9,0.943,0.632,0.508
47.426,8.4,0.754,0.351,0.695
80.54365854,100.0,0.982,0.908,0.136
81.74146341,100.0,0.958,0.92,0.065
71.97,98.0,0.947,0.801,0.361
74.762,98.5,0.942,0.663,0.445
52.97,55.3,0.813,0.461,0.663
55.165,48.2,0.843,0.489,0.629
71.106,99.7,0.993,0.71,0.493
78.462,99.4,0.957,0.756,0.334
77.307,97.1,0.962,0.718,0.483
78.81,100.0,0.932,0.848,0.123
76.72439024,100.0,1.021,0.806,0.156
77.79439024,100.0,0.959,0.921,0.129
78.19512195,100.0,0.991,0.911,0.054
71.371,96.9,0.965,0.769,0.382
72.602,98.7,0.982,0.697,0.529
69.128,94.6,0.87,0.655,0.56
80.87317073,100.0,0.967,0.826,0.062
72.81463415,99.7,0.957,0.853,0.227
56.426,20.3,0.844,0.38,0.623
79.26341463,100.0,1.004,0.911,0.071
66.826,88.9,0.885,0.706,0.42
81.11219512,100.0,0.985,0.873,0.186
62.618,69.3,0.899,0.655,0.584
79.44878049,98.2,1.01,0.897,0.062
71.568,100.0,0.96,0.727,0.383
66.47,59.3,0.889,0.55,0.474
55.553,24.1,0.794,0.402,0.653
54.155,7.9,0.839,0.294,0.655
79.43902439,100.0,0.961,0.791,0.124
70.1,98.8,0.989,0.59,0.553
61.134,78.5,0.941,0.638,0.519
70.376,73.5,0.96,0.586,0.471
75.70560976,99.8,0.976,0.815,0.157
75.331,100.0,0.998,0.817,0.245
68.189,93.4,0.904,0.555,0.534
69.202,72.3,0.793,0.553,0.603
79.64146341,100.0,0.983,0.871,0.175
72.772,98.7,0.877,0.666,0.287
63.553,98.1,0.805,0.607,0.609
81.45365854,100.0,0.988,0.909,0.138
69.782,100.0,0.982,0.885,0.127
76.84073171,98.8,0.963,0.877,0.125
71.418,89.4,0.981,0.578,0.414
73.373,99.0,0.866,0.796,0.428
81.3097561,100.0,0.96,0.895,0.129
71.911,100.0,1.015,0.758,0.321
58.865,28.3,0.897,0.52,0.634
65.731,51.4,0.875,0.521,0.531
79.1195122,100.0,0.932,0.865,0.107
77.017,100.0,1.008,0.803,0.24
77.08,97.8,0.885,0.752,0.422
58.285,1.3,0.793,0.448,0.664
71.863,89.4,0.948,0.669,0.28
72.049,80.0,0.972,0.708,0.415
43.123,13.9,0.988,0.452,0.562
70.9,99.4,0.971,0.737,0.302
79.38292683,100.0,0.989,0.887,0.103
71.0195122,99.7,1.034,0.82,0.261
69.604,68.6,0.894,0.581,0.545
73.441,99.0,0.993,0.749,0.278
50.957,72.39,0.955,0.724,0.622
70.41707317,92.6,0.919,0.801,0.365
74.238,97.9,0.941,0.721,0.564
73.8,99.1,0.951,0.798,0.179
54.941,64.1,0.86,0.527,0.647
79.79268293,100.0,0.93,0.837,0.265
70.518,99.0,1.022,0.787,0.215
65.97,78.1,1.034,0.68,0.471
52.566,13.0,0.87,0.377,0.534
60.793,33.0,0.848,0.499,0.669
67.439,91.0,0.94,0.734,0.396
53.946,8.5,0.867,0.423,0.637
73.875,89.1,0.993,0.747,0.281
60.8,43.7,0.888,0.569,0.505
51.043,8.5,0.761,0.311,0.693
50.033,50.1,0.848,0.48,0.654
69.559,76.9,0.938,0.455,0.518
80.09756098,100.0,0.96,0.912,0.039
71.106,100.0,0.991,0.693,0.436
66.329,52.6,0.87,0.509,0.576
80.15121951,100.0,0.974,0.916,0.052
74.461,99.6,0.887,0.762,0.321
75.431,80.2,0.775,0.499,0.611
68.45,85.5,0.9,0.763,0.474
73.223,82.0,0.938,0.7,0.431
70.483,100.0,0.904,0.664,0.536
62.034,44.0,0.875,0.478,0.723
75.24390244,99.8,0.997,0.772,0.166
78.32195122,100.0,0.987,0.818,0.047
71.106,96.5,0.949,0.669,0.571
66.766,100.0,0.989,0.74,0.374
72.56585366,96.1,0.961,0.786,0.364
67.58682927,100.0,1.038,0.786,0.141
59.965,12.8,0.907,0.456,0.467
75.046,100.0,0.867,0.794,0.663
61.256,31.1,0.833,0.47,0.639
70.037,48.1,0.926,0.521,0.606
80.44146341,100.0,0.958,0.887,0.293
58.731,13.0,0.83,0.397,0.664
70.024,72.5,0.862,0.475,0.447
62.346,81.9,0.951,0.754,0.376
64.724,58.0,0.873,0.482,0.665
68.204,94.7,0.979,0.701,0.484
74.20731707,100.0,0.992,0.823,0.293
78.56097561,100.0,0.996,0.882,0.063
80.9,100.0,0.997,0.908,0.047
43.641,18.6,0.912,0.471,0.572
73.709,91.5,0.804,0.659,0.51
48.751,5.5,0.726,0.374,0.673
60.306,30.0,0.783,0.457,0.691
75.187,94.1,0.834,0.724,0.395
67.217,74.1,0.867,0.625,0.331
66.895,99.6,0.951,0.682,0.474
63.723,36.6,0.896,0.585,0.483
70.048,90.5,0.955,0.704,0.446
66.499,75.5,0.973,0.773,0.347
75.072,99.4,0.889,0.706,0.302
74.193,99.7,0.922,0.717,0.465
57.52,15.9,0.905,0.465,0.589
55.236,14.8,0.918,0.476,0.563
68.22219512,99.8,0.992,0.757,0.345
76.498,98.7,1.01,0.771,0.348
77.98780488,100.0,0.989,0.906,0.257
68.292,99.5,0.937,0.656,0.23
67.23,98.9,0.98,0.753,0.486
73.436,96.5,0.989,0.835,0.303
54.992,82.0,0.947,0.644,0.452
52.739,18.5,0.848,0.495,0.582
45.61,37.2,0.865,0.454,0.588
59.852,42.4,0.594,0.485,0.755
54.633,46.7,0.855,0.486,0.642
77.653,100.0,0.949,0.736,0.293
77.488,100.0,0.943,0.834,0.557
78.13658537,97.5,0.995,0.825,0.418
74.453,99.2,0.97,0.79,0.316
78.6502439,100.0,0.97,0.919,0.109
80.43170732,99.7,0.96,0.741,0.121
68.811,100.0,0.983,0.716,0.352
41.681,4.8,0.894,0.386,0.649
80.38536585,100.0,0.967,0.908,0.1
57.869,29.0,0.817,0.435,0.637
55.342,20.56204224,0.833,0.577,0.628
67.051,72.39,0.825,0.53,0.665
72.96341463,92.3,0.992,0.782,0.247
78.084,100.0,0.977,0.808,0.263
76.838,99.3,0.932,0.74,0.318
70.45609756,93.2,1.021,0.787,0.153
71.151,86.1,0.941,0.68,0.468
65.446,84.7,0.926,0.685,0.532
71.911,98.5,0.985,0.715,0.461
69.736,100.0,0.933,0.789,0.311
60.549,44.5,0.947,0.642,0.505
47.221,7.5,0.759,0.358,0.696
80.72463415,100.0,0.982,0.687,0.217
81.99268293,100.0,0.957,0.922,0.062
74.746,98.2,0.95,0.813,0.356
70.867,100.0,0.945,0.672,0.257
53.653,60.3,0.818,0.464,0.705
55.655,50.6,0.845,0.497,0.614
67.114,96.8,0.988,0.716,0.445
72.83,99.3,0.973,0.765,0.333
77.429,97.3,0.957,0.701,0.325
78.981,100.0,0.958,0.857,0.039
74.51707317,100.0,1.013,0.863,0.154
81.30487805,100.0,0.958,0.923,0.05
78.44634146,100.0,0.989,0.915,0.056
65.474,100.0,0.902,0.65,0.492
72.941,99.3,0.826,0.717,0.523
70.331,99.8,0.831,0.482,0.562
81.17560976,100.0,0.992,0.874,0.221
73.77073171,100.0,1.037,0.856,0.21
57.592,27.19048691,0.831,0.395,0.617
79.56829268,99.0,0.964,0.912,0.07
73.551,86.2,0.942,0.709,0.494
77.87804878,100.0,0.984,0.873,0.115
63.083,82.0,0.903,0.655,0.581
79.6,100.0,0.974,0.9,0.121
71.332,100.0,0.963,0.748,0.426
60.49,60.5,0.924,0.561,0.725
61.629,25.4,0.799,0.408,0.691
54.646,9.3,0.81,0.429,0.748
79.93902439,100.0,0.962,0.92,0.147
70.356,81.9,0.841,0.596,0.548
66.288,79.1,0.944,0.644,0.422
67.75,76.4,0.963,0.591,0.465
75.91219512,100.0,0.98,0.817,0.214
73.70243902,97.4,0.993,0.823,0.241
68.226,100.0,0.898,0.73,0.53
64.426,74.1,0.797,0.56,0.606
80.09512195,100.0,0.97,0.792,0.513
72.624,98.8,0.976,0.912,0.541
69.298,97.9,0.797,0.623,0.576
51.26,60.9,0.98,0.902,0.363
80.95121951,100.0,0.975,0.885,0.088
81.48536585,100.0,0.989,0.878,0.103
71.612,100.0,0.98,0.689,0.1
73.552,98.0,0.865,0.734,0.503
82.58756098,100.0,0.965,0.895,0.128
67.11,100.0,1.009,0.758,0.333
59.614,30.3,0.906,0.499,0.613
66.47,54.3,0.884,0.528,0.531
80.4902439,100.0,0.933,0.875,0.114
77.145,100.0,1.008,0.807,0.298
77.584,99.9,0.886,0.76,0.486
58.772,1.3,0.799,0.453,0.662
72.269,85.1,1.002,0.741,0.276
71.729,82.9,0.966,0.721,0.411
65.667,60.9,0.97,0.823,0.491
71.81219512,99.4,0.994,0.84,0.195
80.53902439,100.0,0.98,0.959,0.111
72.4195122,99.7,1.038,0.827,0.355
68.22219512,31.1,0.82,0.588,0.633
69.394,99.1,0.995,0.922,0.273
53.448,37.9,0.919,0.49,0.62
76.543,93.6,0.924,0.86,0.37
74.152,98.9,0.943,0.674,0.421
74.4,89.6,0.924,0.73,0.173
55.291,23.4,0.837,0.39,0.652
79.63658537,100.0,0.941,0.724,0.271
80.116,99.0,0.968,0.8,0.374
66.382,91.6,1.036,0.691,0.475
53.164,38.6,0.878,0.43,0.569
62.399,30.0,0.837,0.499,0.66
72.57073171,99.0,0.945,0.68,0.387
54.604,7.8,0.889,0.395,0.69
74.25,99.0,0.98,0.756,0.275
54.653,42.4,0.893,0.49,0.5
56.508,11.8,0.772,0.32,0.69
56.565,50.3,0.848,0.471,0.674
70.586,99.7,0.942,0.605,0.511
80.25121951,100.0,0.975,0.912,0.053
80.59268293,100.0,0.997,0.94,0.081
63.526,56.0,0.866,0.518,0.532
80.35121951,100.0,0.966,0.915,0.135
72.521,100.0,0.965,0.772,0.327
64.036,81.4,0.693,0.498,0.602
76.225,86.3,1.023,0.767,0.463
73.377,100.0,0.939,0.708,0.428
70.564,85.6,0.944,0.668,0.466
62.571,15.3,0.908,0.531,0.48
75.54390244,99.8,0.998,0.831,0.173
78.52439024,100.0,0.984,0.822,0.134
71.384,96.7,0.954,0.679,0.497
71.612,100.0,0.952,0.84,0.562
72.56585366,96.5,0.944,0.623,0.424
67.94926829,98.3,0.952,0.773,0.325
61.134,19.0,0.914,0.467,0.456
58.994,100.0,0.963,0.672,0.472
61.206,42.6,0.87,0.478,0.522
53.46,49.7,0.838,0.451,0.601
80.7902439,100.0,0.965,0.888,0.099
81.74634146,39.6,0.888,0.478,0.662
72.555,91.0,0.949,0.653,0.474
73.88536585,99.6,0.952,0.765,0.196
65.079,59.1,0.873,0.546,0.725
68.816,78.1,0.982,0.709,0.481
73.51219512,100.0,0.996,0.831,0.184
78.24390244,100.0,0.968,0.888,0.135
80.9,100.0,0.994,0.905,0.048
63.336,42.6,0.846,0.539,0.559
73.551,91.3,0.812,0.653,0.499
50.797,64.1,0.703,0.341,0.748
56.695,46.67124557,0.784,0.569,0.666
77.657,94.8,0.988,0.727,0.387
68.752,98.6,0.832,0.639,0.544
67.407,99.6,0.949,0.693,0.226
64.329,67.4,0.9,0.611,0.6
70.164,82.8,0.955,0.593,0.446
77.97731707,100.0,0.977,0.666,0.115
75.185,99.4,0.891,0.711,0.299
74.45,99.7,0.965,0.752,0.156
58.086,20.3,0.906,0.473,0.585
55.823,15.9,0.928,0.484,0.665
68.25146341,99.8,1.027,0.761,0.349
79.98292683,98.8,0.773,0.794,0.525
78.03902439,100.0,0.987,0.906,0.075
71.987,95.5,0.936,0.659,0.239
80.2197561,98.9,0.981,0.756,0.487
73.411,93.8,0.977,0.653,0.389
56.022,81.9,0.95,0.653,0.463
53.945,28.4,0.89,0.506,0.594
46.723,37.7,0.892,0.454,0.636
60.364,48.3,0.609,0.433,0.755
55.752,33.8,0.859,0.478,0.56
75.27712195,99.6,0.951,0.741,0.242
78.003,100.0,0.917,0.833,0.262
75.936,97.8,0.968,0.827,0.369
72.813,99.3,0.76,0.752,0.341
81.54390244,100.0,0.97,0.924,0.135
80.33170732,100.0,0.956,0.895,0.113
61.206,99.9,0.929,0.794,0.354
56.388,5.2,0.896,0.395,0.587
80.03414634,100.0,0.968,0.939,0.25
57.956,30.0,0.822,0.383,0.622
55.959,12.6,0.847,0.36,0.621
67.403,100.0,0.823,0.573,0.611
73.41219512,92.9,0.993,0.785,0.492
78.461,99.5,0.971,0.806,0.268
72.463,99.4,0.932,0.721,0.223
70.40731707,100.0,1.021,0.785,0.364
71.819,86.9,0.944,0.699,0.485
65.88,86.8,0.917,0.706,0.496
72.948,98.9,0.99,0.774,0.458
75.678,100.0,1.015,0.791,0.325
58.279,43.4,0.954,0.647,0.516
45.895,9.4,0.764,0.364,0.7
76.935,100.0,0.982,0.869,0.143
82.04390244,100.0,0.961,0.936,0.059
78.741,99.6,0.958,0.811,0.347
75.842,92.7,0.972,0.682,0.255
58.935,9.7,0.823,0.334,0.66
56.102,12.1,0.849,0.506,0.627
71.0195122,96.1,0.961,0.722,0.488
70.32585366,99.4,0.956,0.7,0.33
