Carbon_dioxide_emissions,Electricity_production_non_renewable,Electricity production_renewable,Micro_air_pollution,Greenhouse_emission
-72.58616098,8.198347107,0.0,26.59192533,-57.3597961
-66.99187954,6.72252276,0.0,33.45058437,-51.12320378
-56.74217862,6.520305907,0.0,34.38170871,-45.08066119
-59.48605657,6.523445864,0.0,33.82805701,-53.37714318
-58.32442098,8.7427944,0.0,30.54846352,-42.26694004
-56.63438492,14.81197237,10.8661768,29.74841214,-72.5202773
163.8914834,40.92841956,0.977902343,27.44024294,-51.92581695
-27.62854054,32.42044862,0.0,27.12311748,-21.92177214
-29.92871993,24.6941896,0.458926113,26.74875041,-33.93174775
-17.07763057,23.80630631,0.0,26.32513836,-45.389764
-53.41176112,35.56257488,0.0,25.86027798,-52.44347459
-13.70257063,37.36404351,0.031989763,22.55988825,23.21611057
379.9277252,32.11273857,0.311703032,24.67169786,26.12810033
-29.60435976,23.80541659,3.564878351,23.96351493,-56.61195973
-60.36469937,31.94647202,0.0486618,23.22679341,-72.55007731
-45.71918756,29.85976789,0.096711799,21.45020777,-62.48253351
-61.23711549,71.00997506,0.140186916,32.34754138,52.8602653
-47.20239084,64.06305349,0.0,20.50803412,-60.01100251
-60.0591761,1.683562636,1.811320755,24.91544488,-37.38611046
51.92133283,55.00954198,1.85540627,23.16900878,-58.02761631
-59.29993555,30.37446643,6.570482382,18.11128612,-67.75124842
-56.74460386,43.03823349,1.799223063,18.00870869,-54.38285075
-54.86528048,100.0,1.991196814,21.17760136,-52.6946272
63.37540434,6.688928311,2.295830954,17.92364695,57.93834568
-60.8458224,2.101295977,1.777697971,17.85568975,-57.63005886
-54.58993874,57.49152014,1.735325185,17.71379972,-53.69189298
-58.36357269,49.5077125,14.88459727,15.52558965,-55.60376286
-59.41006603,33.37116913,6.518566564,14.98250474,-55.71415473
44.28186778,43.05041069,10.01771622,9.327235695,-24.53759969
-61.7395541,0.118835413,15.75568955,10.65242542,-57.15511709
-61.29091195,49.82830291,0.757705595,13.65540005,-56.16599123
24.0388317,81.33333333,0.0,17.04126097,20.31217043
33.23960164,80.90692124,1.788320013,17.60509767,24.24657379
90.87287639,100.0,0.0,84.60318599,106.0672542
109.6828186,84.23996914,0.0,18.35261256,88.12610891
170.5121859,86.42302594,0.0,23.33079248,115.1109843
152.4278182,99.10714286,0.0,53.53715577,123.6745785
177.174659,89.41867293,0.0,20.61653168,143.1740636
130.8299758,92.27590278,0.0,18.15103325,143.4085636
183.6153653,96.6790037,0.0,18.03247382,150.400139
156.1971713,81.1740028,0.0,20.26517812,131.4589873
79.06227039,96.69675627,2.916257915,18.01627136,-26.32868961
175.5678299,94.17125172,0.0,18.10862327,151.0701391
175.6498452,89.16792498,0.0,18.24966652,154.4772138
179.3254666,98.30677291,0.0,18.42905604,159.9625296
177.4089882,53.40086491,0.0,24.06394288,131.7549442
169.9589924,78.97389696,0.0,19.12891925,156.0814919
149.8284375,100.0,0.0,27.65913213,141.8439892
111.3120969,97.19780633,2.080272787,20.94045219,184.6718861
260.8285212,95.48326193,0.0,51.08775224,227.8881348
245.7561302,94.66013238,0.0,92.37070321,217.5713736
307.6172151,76.06806662,0.0,40.94084614,225.0580046
292.2487237,100.0,0.0,48.554923,259.9501222
286.686752,68.42282771,0.0,20.25074642,258.9227887
1052.423741,98.92491087,0.0,20.36311985,285.5887936
126.767403,97.39617308,0.125862024,20.68614677,-49.45870925
0.629068179,100.0,0.0,33.77157843,13.8524375
4.979020807,100.0,0.0,34.63959485,-8.909609926
11.85078318,100.0,0.0,19.75861614,-13.31477982
30.26140936,100.0,0.512820513,35.84480466,5.164701849
-27.16002434,100.0,0.0,36.04935563,16.63617381
55.33246792,100.0,0.0,36.05874136,21.8211914
43.85789519,100.0,0.0,53.16310581,16.42075202
42.44595243,100.0,0.0,35.98360186,2.573174209
46.64455956,100.0,0.0,19.13953493,0.386345509
51.31535234,100.0,0.0,35.96549017,21.52544714
49.5315057,100.0,0.0,20.57219477,1.578856847
53.15918347,100.0,0.0,37.62707294,1.797943723
65.00012305,100.0,0.512820513,39.21847106,12.61088532
63.17259539,100.0,0.0,40.94084614,14.78300041
77.02747598,100.0,0.0,57.68415892,21.40910492
76.27874642,100.0,0.0,44.19915562,20.08661896
27.52539197,100.0,0.35335689,46.19497899,13.29977387
75.24701308,100.0,0.0,48.10683932,18.61961416
84.89559622,100.0,0.0,49.54197828,57.23598771
95.34612592,100.0,0.0,50.10763757,25.55698048
35.93348181,99.25650558,0.0,36.57342759,-25.43935691
92.93075021,100.0,0.0,33.03925847,18.4013353
82.50180274,100.0,0.0,41.82876213,118.1001479
89.94259945,90.25848866,0.0,20.91473853,-0.999973451
42.87890597,100.0,0.0,36.08680012,-12.1648623
5.501519931,40.83710792,0.0,22.36922143,3.442744588
82.50960647,19.31205521,0.538146947,11.83397499,15.83886131
-53.83159968,9.0713363,6.693105128,21.83546076,-48.87889309
-55.30458727,0.0,0.0,21.49152973,-50.56035204
8.219295981,9.371301775,0.298685783,21.10937996,7.895924442
-55.77459225,11.93892002,0.0,20.6411819,-51.86017456
-29.53197556,13.64331387,0.0,23.44396745,-52.91455972
-54.76445365,17.66454848,0.111831805,19.41287565,-50.85843445
-62.10019522,20.72732829,1.849817125,39.29259319,-56.51980405
-66.85634793,3.877508361,0.0,18.08301344,-52.15879991
-64.72558235,17.65074502,0.0,17.32761908,-58.970136
-64.45022012,1.149012567,0.023129409,16.42954352,-57.89618154
-54.60206774,14.94582537,0.03717867,15.54258233,-57.71154201
-62.77314388,6.128550075,0.037329352,14.82053108,-55.78751657
-60.17065589,22.2129726,6.693105128,14.41718532,-53.51565683
-62.77314388,42.98668725,0.314647677,14.27657153,-52.81998825
-55.48606301,54.81773854,1.187824796,14.20387141,-48.20635881
-54.72810126,19.41922413,1.500712839,14.14461345,-46.69021303
-62.23072035,19.36761593,1.775592433,14.04432614,-60.54660734
-59.85035408,76.75210252,7.428914698,13.84853794,-51.18846957
-5.625204677,67.75788978,14.88459727,7.858929405,-49.35193882
-58.55569359,68.86729962,17.19441607,12.37312479,-48.65369687
0.7769381,57.54627432,23.84907451,12.41317146,-51.89593278
-62.20037898,51.4832794,29.98921251,12.75774047,-10.40897381
-60.91573687,67.50446315,31.21183654,9.01055428,-3.261826835
55.72493321,82.59629101,4.186686687,17.26267643,71.20939002
0.907662619,84.54545455,1.818181818,17.06279171,1.135771678
2.892053896,84.05365127,5.822124071,16.83002075,1.486232082
-4.394863125,77.98960139,0.0,16.56990285,-3.548595874
86.78801901,71.04722793,3.901437372,16.28797733,58.57967623
2.433119369,76.81818182,3.409090909,15.9172701,-21.09267707
-27.46383865,67.48768473,3.212355264,15.44372964,-25.17561445
-33.38712707,53.27868852,5.244351025,14.9522792,-30.73608107
-30.27477501,51.8730134,10.27777778,14.527842,-27.5829137
-24.85356149,50.9478673,2.741523143,14.25534124,-22.5780991
-20.29902488,76.816609,2.102206736,14.09142561,-18.38387346
-18.85774903,41.14589856,1.816239316,13.93644826,-12.98678748
-10.73569343,93.94048046,2.187163858,15.39541236,6.398485529
1.441330669,27.95786723,0.0,21.62785163,1.445958105
3.438529979,92.83154122,0.84157702,13.52994563,3.176056449
1.969021637,92.03740436,3.825446302,13.42672957,1.650381221
-3.158460987,90.47172759,4.623555139,13.34366684,-2.958215599
-4.259951842,88.1511372,5.539251651,13.26083484,-1.969916023
-19.71994719,90.2284264,0.0,60.33264844,-8.705741211
-4.253120891,22.07040296,4.922600619,13.01617275,-3.618052377
-62.77314388,35.41666667,27.60629965,12.72798641,-25.74896892
-7.204945609,86.65215814,6.937139995,11.37645887,-9.366514588
-11.85170005,76.79826933,13.57490535,11.70814779,-11.01043426
-16.15178373,76.167979,35.23125731,9.997828706,-33.69010619
-20.51078436,62.6596544,24.94365139,10.39153032,-23.1234817
254.5850121,83.39861404,0.0,29.9538012,13.919497
26.19627113,85.12568641,0.0,28.5079371,-28.40336441
37.57069297,100.0,5.303908387,18.61692924,26.81622297
47.85739446,99.95478122,0.0,26.21709042,34.08206432
59.27058128,86.31384453,0.0,25.48004434,41.34157599
82.00296313,89.91170064,1.315465467,24.94551458,46.23930817
95.17561949,99.6807152,0.0,24.48652355,215.8423841
95.97056694,92.00309664,0.732497008,24.09816002,71.15015587
111.5555021,88.46442751,0.0,23.77551278,81.132591
128.945752,89.94152047,0.0,23.51367062,88.63451636
141.1908812,90.07090203,0.0,23.33079248,62.35030428
156.3138228,92.85512263,0.001346819,23.21297526,113.9110574
171.7736126,93.55669118,0.001274389,23.10721468,127.5716705
194.8302749,92.91356764,8.246817185,14.14461345,57.34558656
251.9664906,63.587295,0.001209585,19.31426286,159.5993312
226.4049647,92.82756317,0.001113214,46.91867651,168.3398828
472.588646,93.34365643,0.011370872,21.15849556,186.8366889
277.028833,92.37124365,0.0,88.45347105,201.1153954
241.3154955,92.99069852,1.006870512,18.68388446,188.1383355
0.553079335,0.0,0.80618018,17.56733656,1.385485482
278.1944373,100.0,0.817636821,16.55437274,197.744629
207.0667237,96.05245551,0.0,17.91013822,200.2806159
311.6344481,91.41584989,0.417187385,22.94845667,172.2103298
335.7393578,90.292197,0.629284799,17.10525023,-5.545572231
337.7126542,90.04283154,0.682107339,67.48949718,12.94000483
-4.474976311,28.76250198,0.0,18.15599839,-3.928026347
-6.292531656,100.0,0.0,16.56990285,-5.185155434
21.15169265,100.0,0.0,18.26453009,20.80488393
8.325437161,100.0,0.0,46.43754738,8.928427986
2.752175037,100.0,0.0,18.27964756,3.739256165
0.400551296,100.0,0.0,18.21615362,-3.928026347
0.648572672,100.0,0.0,18.07354407,7.880151016
2.666034973,100.0,0.0,20.02463906,4.076632661
4.126109053,100.0,1.436278043,17.6992379,5.783597076
-8.05409596,100.0,0.0,15.9267244,3.88505091
7.451115514,99.63817277,0.0,24.16074609,9.880311672
0.099061073,100.0,0.0,17.16076904,2.839585509
5.699468629,100.0,0.0,16.94967416,14.94095911
12.27065208,100.0,0.0,16.78817189,14.94095911
13.47661297,61.96926283,0.0,16.72377861,8.192619407
14.56197778,100.0,4.834342395,16.75907692,20.11808177
17.31845982,100.0,0.0,16.84324982,11.34227411
17.68886209,42.51012146,0.0,59.72660953,24.9096313
10.2165088,71.82870448,2.026624526,31.23521365,17.25038156
11.77534671,99.95269631,0.04730369,17.06318547,21.07398185
11.2197433,99.54107389,0.458926113,16.10270759,77.10971956
-62.10019522,98.86660854,1.133391456,14.1063558,25.55225319
2.618657938,61.70098315,1.554864505,21.62785163,12.24194714
166.3278782,49.78855735,3.340757238,13.48048643,4.00457441
154.3192237,0.10460251,7.674597084,16.22181047,79.57359657
7.115757525,18.3352081,21.23687281,7.536958987,4.115684093
13.16921002,0.0,20.53763441,8.906561409,8.383051876
24.77868645,72.29524772,17.18907988,8.981945249,15.19870563
28.572633,77.19465649,0.0,21.57050917,17.93406816
31.64151421,73.15608919,15.26586621,9.103558706,21.38234402
37.90574151,74.0769835,17.67478397,8.811582161,25.98341592
26.78764259,84.54545455,1.880103604,23.90588243,26.90868642
51.90118877,72.36671001,20.80624187,21.05360852,36.29285064
86.19003457,79.24290221,18.86435331,9.24851776,-26.56982064
64.25528409,70.35995501,24.24071991,9.310395771,3.027597554
117.7556698,0.564174894,0.0,9.560666606,79.48730913
116.0993398,72.41025641,23.17948718,10.04846135,79.0625948
132.7375432,72.76657061,21.56580211,17.71943348,72.9133282
82.50960647,72.65588915,21.70900693,11.06302506,86.19172818
151.1002445,75.0,24.57866757,11.25299529,94.18040247
180.0185482,72.71561947,0.0,52.23444994,132.4046921
187.7834921,12.24489796,18.98580122,10.65242542,142.6477615
193.9802715,76.76965194,19.00664842,10.12922816,138.8923267
189.7900683,76.36786962,18.89794334,9.65965831,118.1001479
209.8136751,66.51515152,20.5652659,9.395392576,160.3094347
208.2033555,79.78762358,18.16184548,9.327235695,161.7908788
277.5329262,79.2992492,18.05505899,16.91221478,167.4436242
225.3772869,79.39750693,17.31301939,9.578834143,175.6244312
236.303853,71.80271394,17.19441607,9.446592175,185.5546567
118.5140333,100.0,1.749756414,64.05019054,188.1383355
6.149061169,74.31204791,5.390837676,24.89278127,0.720097992
7.42378032,71.39480973,5.958724711,32.01379393,5.065286009
10.19727041,70.96916852,6.059422287,31.86939732,14.17247278
19.08123248,78.09706996,5.395871706,39.45364173,15.68159271
12.26994775,70.80421418,5.56920288,31.56960474,13.76494121
-22.55392006,70.33946135,4.725697725,31.46993391,69.86179194
-18.33418466,78.50763469,4.176890975,31.42816794,7.501129113
65.68917737,48.3124763,4.078901176,31.36490805,32.07313337
28.37412269,73.86977181,3.789880424,38.78962901,30.5050547
251.9664906,79.43205808,3.694663912,30.85631154,24.9096313
35.97246822,78.81656915,3.786193618,29.94440989,35.83743776
159.1901273,78.64761905,3.622016213,28.37541339,43.12536427
44.94540268,83.42837306,0.0,26.51621702,43.90624253
48.25048555,81.68177016,3.839079395,24.73371572,46.48198285
48.13443413,80.49392267,1.313987918,20.61762563,48.77643691
59.85703723,80.45088867,3.524410206,21.37690536,52.62336963
62.20342537,81.98113634,3.784040532,21.36375483,60.3964782
62.7126716,78.81662737,18.12679197,20.49690008,34.07568374
59.03545653,83.11397776,2.968769841,19.88891904,61.13807374
11.51247417,81.24607584,3.126984761,19.65963197,64.84435756
67.73647344,81.74638564,2.916257915,22.47363362,67.81775108
74.40312631,83.27073053,3.410496439,20.1560213,71.57986845
-9.378993557,82.68398996,3.881597977,20.87393174,70.0510714
65.68917737,79.2212832,11.98412698,19.66785024,11.62759492
68.91115038,80.87601,5.49016835,19.48648534,69.45810801
-19.41373371,86.95972857,0.0,34.29935649,-17.30628006
-13.87196723,98.00092621,0.0,33.87652544,-32.26418067
-51.45659413,36.89759036,0.0,20.38358467,73.01155309
-81.63318572,86.12324538,0.0,32.89396133,-50.54062931
-62.19908114,95.75081967,0.0,32.34754138,-56.20915905
-67.51603589,95.02040816,0.0,23.08638116,-61.1881828
-70.24142785,2.529050807,0.0,20.50803412,-64.63517869
-73.07860654,94.15503876,0.0,30.36006142,-68.1019358
-77.22290274,93.76344086,0.0,29.58255854,-71.99035439
-78.84837626,93.27506243,0.0,17.93383288,-45.64191527
-77.90306988,0.393356643,0.0,27.69582869,-73.21821984
-77.45529318,93.49214569,0.0,26.33698512,-72.55007731
-75.72086696,93.68614972,0.062533904,24.90465009,-70.99935643
-75.53130186,93.5290079,1.292334096,23.62014921,-68.84031073
-74.26449055,93.70617696,0.311935643,22.70480811,-70.14294832
-74.98653836,93.81155614,0.0,22.04607134,-70.66635334
-75.27686896,92.39877016,0.0,28.03417224,-71.05436736
-75.55428899,58.33799798,0.0,20.90391983,-71.89902556
-75.96648287,94.22394321,0.0,20.5443894,-68.84031073
54.89202115,93.34205791,0.0,23.62014921,76.56140889
-73.46529416,93.91634981,0.0,20.71069661,-68.84031073
-74.03556392,95.3636677,0.0,20.38358467,-69.75573542
-76.87652132,35.95153208,0.066800267,40.14086495,-71.48297198
-75.17075029,93.79555223,0.280321435,18.73711634,-70.01743793
-74.29346063,94.63142341,0.311935643,18.14789892,-69.17865469
13.00806206,100.0,0.0,24.48652355,11.50846307
-1.450410709,100.0,0.0,19.81809441,2.756476524
-9.2082446,34.10715415,0.0,40.0256903,-2.241131907
-20.85260116,90.25848866,0.0,19.89422713,-9.855580071
-3.374300994,100.0,0.001274389,19.98956441,-6.610760519
46.09192176,100.0,0.0,65.11153441,-11.59833979
-34.82430788,100.0,0.0,20.53704546,-10.49628921
-34.61971402,100.0,0.0,20.91179037,-7.691209825
49.08189634,100.0,0.0,39.20801677,46.95267184
-31.22984484,100.0,0.0,21.55566149,-2.110367067
-31.45573471,100.0,0.0,21.36892324,-10.62628258
-26.54396106,100.0,0.0,20.76983393,-18.68432828
-28.79221174,100.0,0.0,21.02765499,-52.96657957
-27.16002434,100.0,0.0,36.54607335,-21.4543056
-15.52023121,100.0,0.0,28.34691847,-3.320424002
-4.221934895,30.590057,0.0,21.25740732,8.686411257
-0.426588764,100.0,0.902934537,21.70448685,3.561380053
-0.049437177,100.0,0.0,23.49547583,23.39340544
30.70118687,100.0,0.0,29.22239325,37.4681767
10.88454518,90.12270446,0.0,27.9160191,31.32608018
44.94540268,100.0,0.0,43.42096151,69.44500162
2.618657938,100.0,0.0,38.23185898,73.63371958
35.58812972,98.30677291,1.693227092,16.945399,82.30277268
40.60161241,96.83779762,3.162202381,32.63102145,92.08544846
214.0332892,96.91637947,3.083620533,33.60181626,86.60258289
4.790123237,94.28178461,0.0,20.58957291,2.226755095
1.192100577,90.08128408,0.0,20.78790116,5.793187579
17.47885208,95.52976791,0.0,14.94712272,5.483793263
-30.76994787,92.67654752,0.0,21.43854002,12.11035653
102.560518,83.39861404,0.0,21.83447396,88.12610891
-32.97772084,84.39144999,0.0,32.19084871,17.02390219
35.5811013,0.0,0.0,26.56548854,21.76633215
38.94874626,86.29703886,0.0,24.8580494,24.30226057
46.27617894,20.41522491,2.605665027,23.53952785,29.67091495
49.38826756,93.92054731,0.497551116,26.27940453,32.93237303
9.918426834,92.84195135,1.369134654,26.33670857,2.063134768
70.34700456,93.14735806,1.273383656,26.37323323,45.1059344
69.58078074,89.99276149,0.386623662,26.39973473,76.33803107
86.58284656,89.79384355,1.123976278,43.13585279,57.58668013
98.10247186,93.85692068,1.067910835,26.46569312,64.06252417
103.1334592,94.05457108,0.921264599,46.67001301,68.263215
105.9717374,93.99909534,1.40222144,26.70157107,67.70995886
118.5140333,99.40652819,1.449416342,26.85895401,77.34725313
117.896513,86.00614803,1.849136912,26.98451409,78.37134832
131.6351154,82.56590064,2.783879689,27.03466219,40.96776351
150.5022083,89.21058946,2.767335839,27.17429363,99.32353143
160.6122667,91.37003841,0.0,23.51702778,54.83700892
160.358046,85.35204155,5.341942,22.62626166,107.8320961
89.39743602,87.61218952,6.693105128,22.57564637,111.2369806
171.9529135,99.57081545,23.30766579,25.65354879,116.3192242
-16.14596781,31.42250531,0.0,24.99885654,-2.282163672
72.16657194,21.875,0.0,19.15491843,23.18054959
39.17405521,12.24489796,0.0,19.02848213,4.959218507
-1.445907565,100.0,0.0,18.96332968,0.601949967
8.219295981,100.0,0.0,18.94505949,10.64014258
-59.29993555,5.672268908,2.909918614,19.08157655,13.28163383
45.06856383,2.786069652,0.0,19.40658147,1.997013631
11.56726052,0.393356643,0.0,19.79436613,21.25812822
11.01643859,0.311284047,0.0,20.11922244,31.77992143
35.19235735,0.781805259,0.0,20.25544227,26.29416152
63.21542301,0.370214556,0.928149471,20.18400714,32.36452965
71.02160255,0.298930145,0.0,20.01364981,-8.304342212
111.5555021,100.0,0.0,6.288868017,45.85231925
139.2718823,20.41522491,16.4147775,19.63984379,56.78531863
119.3634788,0.158073015,1.420289855,19.56823271,-53.0352024
62.20342537,0.135712832,0.0,19.67334901,73.02056741
179.1634392,46.65513264,0.0,19.94035879,79.60021194
125.0949179,0.085939049,0.0,20.29609026,-23.61043044
192.8479215,24.31738308,0.696733822,59.26749427,176.3602352
52.10626639,0.11400456,0.0,20.98103112,15.08674111
-14.90372083,0.118835413,0.0,21.31806106,23.33665472
438.7323944,0.138467625,0.0,65.48573656,161.5577284
340.3821327,2.343068144,0.0,21.70448685,178.3594239
398.3389276,8.842425609,0.0,21.61458571,192.9444632
455.779327,13.58911264,0.0,21.57589505,90.77243319
-3.31571577,87.19819206,2.161949686,41.42461303,-2.277815111
2.583909292,0.0,0.0,39.27890077,20.79300412
14.73325202,49.63072378,0.0,40.96955621,6.797852326
37.74450016,55.0918197,0.0,40.74946508,10.75774629
67.02353526,59.95067818,0.0,40.54208112,37.56123795
75.77585039,96.08923098,0.217419378,40.3016074,14.18030951
-28.13301948,36.3049579,0.0,40.01897778,11.32187486
24.71778471,77.07175646,0.705544078,39.75510021,188.1319864
108.7590911,99.62033674,0.0,39.57088261,22.03908085
126.767403,63.03243454,0.0,61.75777732,63.76036238
98.13208655,61.66525553,0.0,24.97203955,48.92496032
99.73573655,89.79384355,0.0,40.17688759,29.82941467
147.5538691,100.0,0.0,40.65103441,38.58350821
140.1770791,57.06899626,0.0,59.26749427,44.05727314
153.9820211,50.18284574,0.0,41.00624655,52.62336963
135.3005982,46.0577547,0.0,40.54610498,103.2033803
146.6978362,92.9245283,0.0,39.59622415,62.50613258
41.36866598,100.0,0.0,38.20712431,42.87589503
75.87974884,15.96139981,0.0,39.57088261,60.60266247
55.55249885,95.45923633,1.749756414,34.3133486,63.80905657
107.216425,23.81434941,0.0,29.48543984,62.40773646
183.6518047,27.63697354,0.0,33.17922386,144.4349736
220.4454081,27.95786723,0.0,35.16649866,69.86179194
75.24701308,37.63509218,13.01526718,31.22188927,78.9620584
345.7220942,41.14589856,0.0,29.91505392,85.28689476
194.8302749,4.823614111,0.0,19.81543359,1.899454845
-3.360617031,1.794871795,0.0,13.65540005,1.542540371
12.08877696,17.13796058,0.0,19.51769912,1.766521142
77.4690651,23.11212815,0.0,27.00075971,107.3075635
40.28018259,72.76657061,0.361445783,19.43448865,48.59039228
53.7698725,4.367301232,0.0,20.61653168,7.893468306
59.08232331,4.984423676,8.911812611,19.78669586,25.11630959
64.18227609,2.649656526,0.0,20.08228305,16.32923596
56.21753502,3.308519438,0.0,13.89912303,39.88609124
53.35274673,0.781805259,0.0,20.43587454,19.69344579
61.1250092,73.55645311,0.0,20.38208584,35.63358641
203.5999058,0.419874038,0.0,20.25058927,28.14382984
80.57610578,95.68817372,0.0,20.09306335,17.33300255
237.6351998,0.870195794,3.092530935,25.86608064,34.01723307
65.27008489,0.240963855,0.0,48.42478785,61.13822608
101.1490634,5.853051059,0.0,19.99846529,39.08923837
107.0045648,2.157360406,9.862717313,20.25608401,39.58935888
136.9903982,62.15184411,5.797926871,20.65672047,53.09110629
142.538958,5.436241611,7.362816625,21.17760136,52.45691733
76.27874642,4.444444444,0.0,21.79595338,52.59701133
165.4336534,100.0,0.0,23.09481125,54.83700892
179.4270423,2.191113816,0.0,22.55597566,74.26036394
88.67244172,4.432757325,0.0,21.5709894,67.74373343
209.7591689,0.867823765,0.0,21.05535936,84.25731589
225.39745,72.33714637,0.0,40.80210364,89.13271135
-46.30450996,3.433476395,0.0,27.50851068,-0.252121335
18.05992684,63.27351485,0.0,57.43289663,21.07398185
43.12878927,6.645230439,0.0,57.21323282,26.52476912
20.72715099,8.01980198,0.0,57.0562741,2.04484339
89.37167003,3.093645485,0.663349917,56.96097016,88.97106368
39.81622323,3.276003276,0.0,56.97440721,8.053946364
122.0650377,9.153122327,0.0,57.11704957,9.004469136
135.5778064,100.0,0.0,57.3479141,15.31026468
206.4578358,0.00496845,0.0,57.62601768,74.02328291
43.92978165,1.627486438,0.0,26.51171416,14.13494826
235.7615286,0.964113551,0.200816434,58.28387271,15.03257623
133.3706132,68.81461717,0.0,58.76927791,20.88032671
211.2254272,1.337495892,0.0,59.23544996,17.40650764
168.8682712,0.578990902,2.630893462,49.51989483,16.82593176
118.44881,0.631662061,0.0,59.58552333,6.398485529
149.1548778,38.63734368,0.0,58.32385513,21.88611836
156.4670219,0.32234957,0.0,55.5324688,18.0862217
183.4282565,0.320056899,0.0,52.25120261,23.14923619
273.3051626,43.46921476,0.0,49.51989483,157.6283544
339.5186478,99.78517723,0.0,48.37838373,30.95422858
392.4122726,0.668854114,0.0,57.74057448,157.7755528
472.588646,0.53490991,0.0,71.40605466,39.7892443
477.5215874,63.98663259,0.0,57.68415892,40.71126089
312.7578793,0.026336582,0.184356071,75.11797417,45.35428432
575.0688958,32.43571573,0.199828718,70.93619553,44.73443325
8.691444175,93.51607873,0.0,17.91857231,2.553533641
2.532157676,66.07813805,0.0,27.35125563,2.034663733
3.8398516,25.85883171,1.315465467,21.98345244,3.599988438
5.207835001,0.004980493,1.449910476,15.73583278,4.285713034
7.817366366,92.21358434,1.273383656,21.35890387,5.64196575
14.09323896,91.72236985,2.032239561,13.17715959,26.11082466
35.27580916,93.43873883,2.22484195,26.90808866,48.41327533
9.864046864,0.934579439,2.432091313,15.56391639,6.206425088
-25.36240942,27.87930802,2.787130996,19.53350339,28.60207171
7.343910178,90.67956399,3.157389742,19.15683342,0.624106605
10.15206248,90.68468872,1.516475636,21.13862833,0.236881105
10.424701,90.25848866,4.025796772,18.41756012,-0.317987373
11.92354162,90.12270446,4.017847921,18.01810689,-14.89971994
8.219295981,22.2129726,5.149485249,26.33698512,2.102150104
10.56968514,86.85761752,7.362816625,17.33869186,-0.968238925
56.15515853,86.75745955,8.038812947,9.77123128,-2.588831509
42.87890597,87.19155613,7.108828983,16.86005379,-2.577576482
42.87890597,85.76130616,8.766922047,16.65470537,-4.374220469
-1.575850931,93.1889932,0.0,16.46922272,-7.134723993
31.81761739,85.84388363,20.74103246,16.30151984,-1.727712418
76.5566254,83.90354764,0.420735265,16.16172959,-35.70033761
5.166190942,48.56396867,12.01378536,16.19361835,-7.779851661
3.28307298,83.39329244,11.86305732,13.28497803,-8.178025632
-1.227666585,83.01069446,11.21274826,12.61325867,-11.96864884
3.618501342,82.23312438,5.506078598,13.13414501,-1.410710164
-2.109958943,11.68539326,8.436448823,7.093075806,0.488911948
4.701842155,0.629485081,8.46962972,7.041104982,2.076422792
9.547156506,22.78045222,8.487235594,6.996336833,3.035109803
12.63915241,17.75558807,12.11253005,6.959115959,6.393278559
16.11103649,15.96139981,7.506516555,21.30889279,8.336168427
20.35319106,20.75233735,7.284840841,6.9171692,9.389122312
28.37953557,27.73028774,8.924557739,6.921919787,13.02215342
27.70623101,24.17579496,8.335105817,6.932139964,-25.35911103
34.29403764,14.1205997,8.924557739,6.935930969,14.65374998
9.457815404,28.32827987,9.246566617,6.921394043,15.98950448
46.23805766,36.31608208,8.771353482,6.859586486,23.97999591
47.05995937,30.27640355,8.265032366,10.4740973,17.21701376
50.81434592,33.78375064,8.070726145,6.636542274,24.24657379
49.12059036,27.73028774,8.447776532,23.76250281,24.19823544
277.5329262,35.57531186,9.951591882,14.67767169,-53.0352024
-61.7395541,35.34700243,0.005440696,7.044498108,13.94544564
-78.70123392,34.29479121,11.54892236,6.692252415,23.89629793
51.75042396,35.61150259,13.29274133,6.828212054,23.49158828
38.46153846,28.16146181,15.97818332,7.327668335,20.25476154
40.24925701,41.75824176,18.09192945,6.96830514,20.79300412
37.04350454,23.84731246,19.5760178,6.743912979,2.700770761
45.64660745,8.353884094,20.12922465,6.773788491,28.96501731
44.88976946,45.21667106,21.0062864,9.327235695,23.27210545
-3.294768612,0.038325189,23.30766579,17.28216825,24.35203928
-75.25011968,19.78961656,24.57866757,6.570201642,-19.56590478
39.08875779,66.93502211,37.88984738,24.70374498,-10.45843383
76.5566254,67.44589986,35.26540574,24.50942575,-1.779657823
14.53156823,42.99711816,29.16426513,24.36003516,16.59999801
30.28004073,77.07175646,26.51775487,24.2573464,7.802607778
38.40631365,54.55525606,23.50404313,27.92319556,-1.845547097
46.76171079,56.4977421,21.87656799,12.44329608,4.058637323
90.07251214,58.2396088,21.85819071,24.63594257,10.70715255
82.63238289,72.15357458,14.78375993,8.371805621,14.65179379
84.23625255,14.093146,9.233610342,18.53488952,23.9410612
91.74643585,78.604849,16.77782982,19.32624013,28.71005427
103.1364562,10.4111986,11.98412698,25.32261077,31.08136117
110.1120163,75.41984733,13.01526718,25.1714026,88.0188374
130.1832994,18.01645734,16.34199134,22.78166038,40.99242538
136.1354379,99.06542056,11.35494832,24.71411876,2.851952086
41.3643593,65.38839725,10.57725987,24.42132525,12.94000483
137.2148676,69.94256541,20.22973835,23.82785993,46.92210582
145.7739308,71.00997506,19.45137157,21.80127717,49.3207341
136.0947047,64.47485867,19.63701279,21.81388977,48.17983117
130.9114053,69.09933391,0.0,20.97245917,28.34188472
116.0993398,62.99535392,23.23039082,21.85635571,52.8602653
